232 N P U 0 0
233 N P M 0 0
234 N P M 0 0
235 0 P M 0 0
236 0 P M 0 0
237 B X M 0 0
238 B X M 0 0
239 B X M 0 0
240 B X M 0 0
241 B X M 0 0
242 B X M 0 0
243 B X M 0 0
244 B X M 0 0
245 B X M 0 0
246 B X M 0 0
247 B X M 0 0
248 B X M 0 0
249 B X M 0 0
250 B X M 0 0
251 B X M 0 0
252 B X M 0 0
253 B X M 0 0
254 B X M 0 0
255 B X M 0 0
256 B X M 0 0
257 B X M 0 0
258 B X M 0 0
259 B X M 0 0
260 B X M 0 0
261 B X M 0 0
262 B X M 0 0
263 B X M 0 0
264 B X M 0 0
265 B X M 0 0
266 B X M 0 0
267 B X M 0 0
268 B X M 0 0
269 B X M 0 0
270 B X M 0 0
271 B X M 0 0
272 B X M 0 0
273 B X M 0 0
274 B X M 0 0
275 B X M 0 0
276 B X M 0 0
277 B X M 0 0
278 B X M 0 0
279 B X M 0 0
280 B X M 0 0
281 B X M 0 0
282 B X M 0 0
283 B X M 0 0
284 B X M 0 0
285 B X M 0 0
286 B X M 0 0
287 B X M 0 0
288 B X M 0 0
289 B X M 0 0
290 B X M 0 0
291 B X M 0 0
292 B X M 0 0
293 B X M 0 0
294 B X M 0 0
295 B X M 0 0
296 B X M 0 0
297 B X M 0 0
298 B X M 0 0
299 E X M 0 0
300 E X M 0 0
301 E X M 0 0
302 E X M 0 0
303 E X M 0 0
304 E X M 0 0
305 E X M 0 0
306 E X 0 0 0
307 E X 0 0 0
308 E X 0 0 0
309 E X 0 0 0
310 E X 0 0 0
311 E X 0 0 0
312 E X 0 0 0
313 E X 0 0 0
314 E X 0 0 0
315 E X 0 0 0
316 E X 0 0 0
317 E X 0 0 0
318 E X 0 0 0
319 E X 0 0 0
320 E X 0 0 0
321 E A D 0 0
322 E A D 0 0
323 E A D 0 0
324 E A D 0 0
325 E A D 0 0
326 E A D 0 0
327 E A D 0 0
328 E A D 0 0
329 E A D 0 0
330 E A D 0 0
331 E A D 0 0
332 E A D 0 0
333 E A D 0 0
334 E A D 0 0
335 E A D 0 0
336 E A D 0 0
337 E A D 0 0
338 E A D 0 0
339 E A D 0 0
340 E A D 0 0
341 E A D 0 0
342 E A D 0 0
343 E A D 0 0
344 E A D 0 0
345 E A D 0 0
346 E A D 0 0
347 E A D 0 0
348 E A D 0 0
349 E A D 0 0
350 E A D 0 0
351 E A D 0 0
352 E A D 0 0
353 E A D 0 0
354 E A D 0 0
355 E A D 0 0
356 E A D 0 0
357 E A D 0 0
358 E A D 0 0
359 E A D 0 0
360 E A D 0 0
361 E A D 0 0
362 E A D 0 0
363 E A D 0 0
364 0 A D 0 0
365 0 A D 0 0
366 0 A D 0 0
367 0 A D 0 0
368 0 A D 0 0
369 0 A D 0 0
370 0 A D 0 0
371 0 A D 0 0
372 0 A D 0 0
373 0 A D 0 0
374 0 A D 0 0
375 0 A D 0 0
376 0 A D 0 0
377 0 A D 0 0
378 0 A D 0 0
379 0 A D 0 0
380 0 A D 0 0
381 0 A D 0 0
382 L 0 D 0 0
383 L 0 D 0 0
384 L 0 D 0 0
385 L Y 0 0 0
386 L Y 0 0 0
387 L Y 0 0 0
388 L Y 0 0 0
389 L Y 0 0 0
390 L Y 0 0 0
391 L Y 0 0 0
392 L Y 0 0 0
393 L Y 0 0 0
394 L Y 0 0 0
395 L Y 0 0 0
396 L Y 0 0 0
397 L Y 0 0 0
398 L Y 0 0 0
399 L Y 0 0 0
400 L Y 0 0 0
401 L Y 0 0 0
402 L Y 0 0 0
403 L Y 0 0 0
404 L Y 0 0 0
405 L Y 0 0 0
406 L Y 0 0 0
407 L Y 0 0 0
408 L Y 0 0 0
409 L Y 0 0 0
410 L Y 0 0 0
411 L Y 0 0 0
412 L Y 0 0 0
413 L Y 0 0 0
414 L Y 0 0 0
415 L Y 0 0 0
416 L Y 0 0 0
417 L Y 0 0 0
418 L Y 0 0 0
419 L Y 0 0 0
420 L Y 0 0 0
421 L Y 0 0 0
422 L Y 0 0 0
423 L Y 0 0 0
424 L Y 0 0 0
425 L Y 0 0 0
426 L Y 0 0 0
427 L Y 0 0 0
428 L Y 0 0 0
429 L Y 0 0 0
430 L Y 0 0 0
431 L Y 0 0 0
432 L Y 0 0 0
433 L Y 0 0 0
434 L Y 0 0 0
435 L Y 0 0 0
436 L Y 0 0 0
437 L Y 0 0 0
438 L Y 0 0 0
439 L Y 0 0 0
440 L Y 0 0 0
441 L Y 0 0 0
442 L Y 0 0 0
443 L Y 0 0 0
444 L Y 0 0 0
445 L Y 0 0 0
446 L Y 0 0 0
447 L Y 0 0 0
448 L Y 0 0 0
449 L Y 0 0 0
450 L Y 0 0 0
451 L Y 0 0 0
452 L Y 0 0 0
453 L Y 0 0 0
454 0 Y 0 0 0
455 0 Y 0 0 0
456 0 Y 0 0 0
457 0 Y 0 0 0
458 0 Y 0 0 0
459 0 Y 0 0 0
460 0 Y 0 0 0
461 0 Y 0 0 0
462 0 Y 0 0 0
463 0 Y 0 0 0
464 0 Y 0 0 0
465 0 Y 0 0 0
466 0 Y 0 0 0
467 0 Y 0 0 0
468 0 Y 0 0 0
469 0 Y 0 0 0
470 I 0 0 0 0
471 I 0 0 0 0
472 I 0 0 0 0
473 I 0 0 0 0
474 I 0 0 0 0
475 I 0 0 0 0
476 I 0 0 0 0
477 I 0 0 0 0
478 I 0 0 0 0
479 I 0 0 0 0
480 I 0 0 0 0
481 I 0 0 0 0
482 I 0 0 0 0
483 I 0 0 0 0
484 I 0 0 0 0
485 I 0 0 0 0
486 I 0 0 0 0
487 I 0 0 0 0
488 I 0 0 0 0
489 I 0 0 0 0
490 I 0 0 0 0
491 I 0 0 0 0
492 I 0 0 0 0
493 I 0 0 0 0
494 I 0 0 0 0
495 I 0 0 0 0
496 I 0 0 0 0
497 I 0 0 0 0
498 I 0 0 0 0
499 I 0 0 0 0
500 I 0 0 0 0
501 I 0 0 0 0
502 I 0 0 0 0
503 I 0 0 0 0
504 I 0 0 0 0
505 I 0 0 0 0
506 I 0 0 0 0
507 I 0 0 0 0
508 I 0 0 0 0
509 I 0 0 0 0
510 I 0 0 0 0
511 I 0 0 0 0
512 I 0 0 0 0
513 I 0 0 0 0
514 I 0 0 0 0
515 I 0 0 0 0
516 I 0 0 0 0
517 I 0 0 0 0
518 I 0 0 0 0
519 I 0 0 0 0
520 I 0 0 0 0
521 I 0 0 0 0
522 I 0 0 0 0
523 I 0 0 0 0
524 I 0 0 0 0
525 I 0 0 0 0
526 I 0 0 0 0
527 I 0 0 0 0
528 I 0 0 0 0
529 I 0 0 0 0
530 I 0 0 0 0
531 I 0 0 0 0
532 I 0 0 0 0
533 I 0 0 0 0
534 I 0 0 0 0
535 I 0 0 0 0
536 I 0 0 0 0
537 I 0 0 0 0
538 I 0 0 0 0
539 G 0 0 0 0
540 G 0 0 0 0
541 G 0 0 0 0
542 G 0 0 0 0
543 G 0 0 0 0
544 G 0 0 0 0
545 G 0 0 0 0
546 G 0 0 0 0
547 G 0 0 0 0
548 G 0 0 0 0
549 G 0 0 0 0
550 G 0 0 0 0
551 G 0 0 0 0
552 G 0 0 0 0
553 G 0 0 0 0
554 G 0 0 0 0
555 G 0 0 0 0
556 G 0 0 0 0
557 G 0 0 0 0
558 G 0 0 0 0
559 G 0 0 0 0
560 G 0 0 0 0
561 G 0 0 0 0
562 G 0 0 0 0
563 G 0 0 0 0
564 G 0 0 0 0
565 G 0 0 0 0
566 G 0 0 0 0
567 G 0 0 0 0
568 G 0 0 0 0
569 G 0 0 0 0
570 G 0 0 0 0
571 G 0 0 0 0
572 G 0 0 0 0
573 G 0 0 0 0
574 G 0 0 0 0
575 G 0 0 0 0
576 G 0 0 0 0
577 G 0 0 0 0
578 G 0 0 0 0
579 G 0 0 0 0
580 G 0 0 0 0
581 G 0 0 0 0
582 G 0 0 0 0
583 G 0 0 0 0
584 G 0 0 0 0
585 G 0 0 0 0
586 G 0 0 0 0
587 G 0 0 0 0
588 G 0 0 0 0
589 G 0 0 0 0
590 G 0 0 0 0
591 G 0 0 0 0
592 G 0 0 0 0
593 G 0 0 0 0
594 G 0 0 0 0
595 G 0 0 0 0
596 G 0 0 0 0
597 G 0 0 0 0
598 G 0 0 0 0
599 G 0 0 0 0
600 G 0 0 0 0
601 G 0 0 0 0
602 G 0 0 0 0
603 G 0 0 0 0
604 G 0 0 0 0
605 G 0 0 0 0
606 V 0 0 0 0
607 V 0 0 0 0
608 V 0 0 0 0
609 V 0 0 0 0
610 V 0 0 0 0
611 V 0 0 0 0
612 V 0 0 0 0
613 V 0 0 0 0
614 V 0 0 0 0
615 V 0 0 0 0
616 V 0 0 0 0
617 V 0 0 0 0
618 V 0 0 0 0
619 V 0 0 0 0
620 V 0 0 0 0
621 V 0 0 0 0
622 V 0 0 0 0
623 V 0 0 0 0
624 V 0 0 0 0
625 V 0 0 0 0
626 V 0 0 0 0
627 V 0 0 0 0
628 V 0 0 0 0
629 V 0 0 0 0
630 V 0 0 0 0
631 V 0 0 0 0
632 V 0 0 0 0
633 V 0 0 0 0
634 V 0 0 0 0
635 V 0 0 0 0
636 V 0 0 0 0
637 V 0 0 0 0
638 V 0 0 0 0
639 V 0 0 0 0
640 V 0 0 0 0
641 V 0 0 0 0
642 V 0 0 0 0
643 V 0 0 0 0
644 V 0 0 0 0
645 V 0 0 0 0
646 V 0 0 0 0
647 V 0 0 0 0
648 V 0 0 0 0
649 V 0 0 0 0
650 V 0 0 0 0
651 V 0 0 0 0
652 V 0 0 0 0
653 V 0 0 0 0
654 V 0 0 0 0
655 V 0 0 0 0
656 V 0 0 0 0
657 V 0 0 0 0
658 V 0 0 0 0
659 V 0 0 0 0
660 V 0 0 0 0
661 V 0 0 0 0
662 V 0 0 0 0
663 V 0 0 0 0
664 V 0 0 0 0
665 V 0 0 0 0
666 V 0 0 0 0
667 V 0 0 0 0
668 V 0 0 0 0
669 V 0 0 0 0
670 V 0 0 0 0
671 V 0 0 0 0
672 V 0 0 0 0
673 V 0 0 0 0
674 V 0 0 0 0
675 V 0 0 0 0
676 V 0 0 0 0
677 V 0 0 0 0
678 V 0 0 0 0
679 V 0 0 0 0
680 V 0 0 0 0
681 V 0 0 0 0
682 V 0 0 0 0
683 V 0 0 0 0
684 V 0 0 0 0
685 V 0 0 0 0
686 V 0 0 0 0
687 V 0 0 0 0
688 R 0 0 0 0
689 R 0 0 0 0
690 R 0 0 0 0
691 R 0 0 0 0
692 R 0 0 0 0
693 R 0 0 0 0
694 R 0 0 0 0
695 R 0 0 0 0
696 R 0 0 0 0
697 R 0 0 0 0
698 R 0 0 0 0
699 R 0 0 0 0
700 R 0 0 0 0
701 R 0 0 0 0
702 R 0 0 0 0
703 R 0 0 0 0
704 R 0 0 0 0
705 R 0 0 0 0
706 R 0 0 0 0
707 R 0 0 0 0
708 R 0 0 0 0
709 R 0 0 0 0
710 R 0 0 0 0
711 R 0 0 0 0
712 R 0 0 0 0
713 R 0 0 0 0
714 R 0 0 0 0
715 R 0 0 0 0
716 R 0 0 0 0
717 R 0 0 0 0
718 R 0 0 0 0
719 R 0 0 0 0
720 R 0 0 0 0
721 R 0 0 0 0
722 R 0 0 0 0
723 R 0 0 0 0
724 R 0 0 0 0
725 R 0 0 0 0
726 R 0 0 0 0
727 R 0 0 0 0
728 R 0 0 0 0
729 R 0 0 0 0
730 R 0 0 0 0
731 R 0 0 0 0
732 R 0 0 0 0
733 R 0 0 0 0
734 R 0 0 0 0
735 R 0 0 0 0
736 R 0 0 0 0
737 R 0 0 0 0
738 R 0 0 0 0
739 R 0 0 0 0
740 R 0 0 0 0
741 R 0 0 0 0
742 R 0 0 0 0
743 R 0 0 0 0
744 R 0 0 0 0
745 R 0 0 0 0
746 R 0 0 0 0
747 R 0 0 0 0
748 R 0 0 0 0
749 R 0 0 0 0
750 R 0 0 0 0
751 R 0 0 0 0
752 R 0 0 0 0
753 R 0 0 0 0
754 R 0 0 0 0
755 R 0 0 0 0
756 R 0 0 0 0
757 R 0 0 0 0
758 R 0 0 0 0
759 R 0 0 0 0
760 R 0 0 0 0
761 R 0 0 0 0
762 R 0 0 0 0
763 R 0 0 0 0
764 R 0 0 0 0
765 R 0 0 0 0
766 H 0 0 0 0
767 H 0 0 0 0
768 H 0 0 0 0
769 H 0 0 0 0
770 H 0 0 0 0
771 H 0 0 0 0
772 H 0 0 0 0
773 H 0 0 0 0
774 H 0 0 0 0
775 H 0 0 0 0
776 H 0 0 0 0
777 H 0 0 0 0
778 H 0 0 0 0
779 H 0 0 0 0
780 H 0 0 0 0
781 H 0 0 0 0
782 H 0 0 0 0
783 H 0 0 0 0
784 H 0 0 0 0
785 H 0 0 0 0
786 H 0 0 0 0
787 H 0 0 0 0
788 H 0 0 0 0
789 H 0 0 0 0
790 H 0 0 0 0
791 H 0 0 0 0
792 H 0 0 0 0
793 H 0 0 0 0
794 H 0 0 0 0
795 H 0 0 0 0
796 H 0 0 0 0
797 H 0 0 0 0
798 H 0 0 0 0
799 H 0 0 0 0
800 H 0 0 0 0
801 H 0 0 0 0
802 H 0 0 0 0
803 H 0 0 0 0
804 H 0 0 0 0
805 H 0 0 0 0
806 H 0 0 0 0
807 H 0 0 0 0
808 H 0 0 0 0
809 H 0 0 0 0
810 H 0 0 0 0
811 H 0 0 0 0
812 H 0 0 0 0
813 H 0 0 0 0
814 H 0 0 0 0
815 H 0 0 0 0
816 H 0 0 0 0
817 H 0 0 0 0
818 H 0 0 0 0
819 H 0 0 0 0
820 H 0 0 0 0
821 H 0 0 0 0
822 H 0 0 0 0
823 H 0 0 0 0
824 H 0 0 0 0
825 H 0 0 0 0
826 H 0 0 0 0
827 H 0 0 0 0
828 H 0 0 0 0
829 H 0 0 0 0
830 H 0 0 0 0
831 H 0 0 0 0
832 H 0 0 0 0
833 H 0 0 0 0
834 T 0 0 0 0
835 T 0 0 0 0
836 T 0 0 0 0
837 T 0 0 0 0
838 T 0 0 0 0
839 T 0 0 0 0
840 T 0 0 0 0
841 T 0 0 0 0
842 T 0 0 0 0
843 T 0 0 0 0
844 T 0 0 0 0
845 T 0 0 0 0
846 T 0 0 0 0
847 T 0 0 0 0
848 T 0 0 0 0
849 T 0 0 0 0
850 T 0 0 0 0
851 T 0 0 0 0
852 T 0 0 0 0
853 T 0 0 0 0
854 T 0 0 0 0
855 T 0 0 0 0
856 T 0 0 0 0
857 T 0 0 0 0
858 T 0 0 0 0
859 T 0 0 0 0
860 T 0 0 0 0
861 T 0 0 0 0
862 T 0 0 0 0
863 T 0 0 0 0
864 T 0 0 0 0
865 T 0 0 0 0
866 T 0 0 0 0
867 T 0 0 0 0
868 T 0 0 0 0
869 T 0 0 0 0
870 T 0 0 0 0
871 T 0 0 0 0
872 T 0 0 0 0
873 T 0 0 0 0
874 T 0 0 0 0
875 T 0 0 0 0
876 T 0 0 0 0
877 T 0 0 0 0
878 T 0 0 0 0
879 T 0 0 0 0
880 T 0 0 0 0
881 T 0 0 0 0
882 T 0 0 0 0
883 T 0 0 0 0
884 T 0 0 0 0
885 T 0 0 0 0
886 T 0 0 0 0
887 T 0 0 0 0
888 T 0 0 0 0
889 T 0 0 0 0
890 T 0 0 0 0
891 T 0 0 0 0
892 T 0 0 0 0
893 T 0 0 0 0
894 T 0 0 0 0
895 T 0 0 0 0
896 T 0 0 0 0
897 T 0 0 0 0
898 T 0 0 0 0
899 T 0 0 0 0
900 T 0 0 0 0
901 T 0 0 0 0
902 T 0 0 0 0
903 T 0 0 0 0
904 T 0 0 0 0
905 T 0 0 0 0
906 T 0 0 0 0
907 T 0 0 0 0
908 T 0 0 0 0
909 T 0 0 0 0
910 T 0 0 0 0
911 T 0 0 0 0
912 T 0 0 0 0
913 T 0 0 0 0
914 0 0 0 0 0
915 0 0 0 0 0
916 0 0 0 0 0
917 0 0 0 0 0
918 0 0 0 0 0
919 0 0 0 0 0
920 0 0 0 0 0
921 0 0 0 0 0
922 0 0 0 0 0
923 0 0 0 0 0
924 0 0 0 0 0
925 0 0 0 0 0
926 0 0 0 0 0
927 0 0 0 0 0
928 0 0 0 0 0
929 0 0 0 0 0
930 0 0 0 0 0
931 0 0 0 0 0
932 0 0 0 0 0
933 0 0 0 0 0
934 0 0 0 0 0
935 0 0 0 0 0
936 0 0 0 0 0
937 0 0 0 0 0
938 0 0 0 0 0
939 0 0 0 0 0
940 0 0 0 0 0
941 0 0 0 0 0
942 0 0 0 0 0
943 0 0 0 0 0
944 0 0 0 0 0
945 0 0 0 0 0
946 0 0 0 0 0
947 0 0 0 0 0
948 0 0 0 0 0
949 0 0 0 0 0
950 0 0 0 0 0
951 0 0 0 0 0
952 0 0 0 0 0
953 0 0 0 0 0
954 0 0 0 0 0
955 0 0 0 0 0
956 0 0 0 0 0
957 0 0 0 0 0
958 0 0 0 0 0
959 0 0 0 0 0
960 0 0 0 0 0
961 0 0 0 0 0
962 0 0 0 0 0
963 0 0 0 0 0
964 0 0 0 0 0
965 0 0 0 0 0
966 0 0 0 0 0
967 0 0 0 0 0
968 0 0 0 0 0
969 0 0 0 0 0
970 0 0 0 0 0
971 0 0 0 0 0
972 0 0 0 0 0
973 0 0 0 0 0
974 0 0 0 0 0
975 0 0 0 0 0
976 0 0 0 0 0
977 0 0 0 0 0
978 0 0 0 0 0
979 0 0 0 0 0
980 0 0 0 0 0
981 0 0 0 0 0
982 0 0 0 0 0
983 0 0 0 0 0
984 0 0 0 0 0
985 0 0 0 0 0
986 0 0 0 0 0
987 0 0 0 0 0
988 0 0 0 0 0
989 0 0 0 0 0
990 0 0 0 0 0
991 0 0 0 0 0
992 0 0 0 0 0
993 0 0 0 0 0
994 0 0 0 0 0
995 0 0 0 0 0
996 0 0 0 0 0
997 0 0 0 0 0
998 0 0 0 0 0
999 0 0 0 0 0
1000 0 0 0 0 0
1001 0 0 0 0 0
1002 0 0 0 0 0
1003 0 0 0 0 0
1004 0 0 0 0 0
1005 0 0 0 0 0
1006 0 0 0 0 0
1007 0 0 0 0 0
1008 0 0 0 0 0
1009 0 0 0 0 0
1010 0 0 0 0 0
1011 0 0 0 0 0
1012 0 0 0 0 0
1013 0 0 0 0 0
1014 0 0 0 0 0
1015 0 0 0 0 0
1016 0 0 0 0 0
1017 0 0 0 0 0
1018 0 0 0 0 0
1019 0 0 0 0 0
1020 0 0 0 0 0
1021 0 0 0 0 0
1022 0 0 0 0 0
1023 0 0 0 0 0
1024 0 0 0 0 0
1025 0 0 0 0 0
1026 0 0 0 0 0
1027 0 0 0 0 0
1028 0 0 0 0 0
1029 0 0 0 0 0
1030 0 0 0 0 0
1031 0 0 0 0 0
1032 0 0 0 0 0
1033 0 0 0 0 0
1034 0 0 0 0 0
1035 0 0 0 0 0
1036 0 0 0 0 0
1037 0 0 0 0 0
1038 0 0 0 0 0
1039 0 0 0 0 0
1040 0 0 0 0 0
1041 0 0 0 0 0
1042 0 0 0 0 0
1043 0 0 0 0 0
1044 0 0 0 0 0
1045 0 0 0 0 0
1046 0 0 0 0 0
1047 0 0 0 0 0
1048 0 0 0 0 0
1049 0 0 0 0 0
1050 0 0 0 0 0
1051 0 0 0 0 0
1052 0 0 0 0 0
1053 0 0 0 0 0
1054 0 0 0 0 0
1055 0 0 0 0 0
1056 0 0 0 0 0
1057 0 0 0 0 0
1058 0 0 0 0 0
1059 0 0 0 0 0
1060 0 0 0 0 0
1061 0 0 0 0 0
1062 0 0 0 0 0
1063 0 0 0 0 0
1064 0 0 0 0 0
1065 0 0 0 0 0
1066 0 0 0 0 0
1067 0 0 0 0 0
1068 0 0 0 0 0
1069 0 0 0 0 0
1070 0 0 0 0 0
1071 0 0 0 0 0
1072 0 0 0 0 0
1073 0 0 0 0 0
1074 0 0 0 0 0
1075 0 0 0 0 0
1076 0 0 0 0 0
1077 0 0 0 0 0
1078 0 0 0 0 0
1079 0 0 0 0 0
1080 0 0 0 0 0
1081 0 0 0 0 0
1082 0 0 0 0 0
1083 0 0 0 0 0
1084 0 0 0 0 0
1085 0 0 0 0 0
1086 0 0 0 0 0
1087 0 0 0 0 0
1088 0 0 0 0 0
1089 0 0 0 0 0
1090 0 0 0 0 0
1091 0 0 0 0 0
1092 0 0 0 0 0
1093 0 0 0 0 0
1094 0 0 0 0 0
1095 0 0 0 0 0
1096 0 0 0 0 0
1097 0 0 0 0 0
1098 0 0 0 0 0
1099 0 0 0 0 0
1100 0 0 0 0 0
1101 0 0 0 0 0
1102 0 0 0 0 0
1103 0 0 0 0 0
1104 0 0 0 0 0
1105 0 0 0 0 0
1106 0 0 0 0 0
1107 0 0 0 0 0
1108 0 0 0 0 0
1109 0 0 0 0 0
1110 0 0 0 0 0
1111 0 0 0 0 0
1112 0 0 0 0 0
1113 0 0 0 0 0
1114 0 0 0 0 0
1115 0 0 0 0 0
1116 0 0 0 0 0
1117 0 0 0 0 0
1118 0 0 0 0 0
1119 0 0 0 0 0
1120 0 0 0 0 0
1121 0 0 0 0 0
1122 0 0 0 0 0
1123 0 0 0 0 0
1124 0 0 0 0 0
1125 0 0 0 0 0
1126 0 0 0 0 0
1127 0 0 0 0 0
1128 0 0 0 0 0
1129 0 0 0 0 0
1130 0 0 0 0 0
1131 0 0 0 0 0
1132 0 0 0 0 0
1133 0 0 0 0 0
1134 0 0 0 0 0
1135 0 0 0 0 0
1136 0 0 0 0 0
1137 0 0 0 0 0
1138 0 0 0 0 0
1139 0 0 0 0 0
1140 0 0 0 0 0
1141 0 0 0 0 0
1142 0 0 0 0 0
1143 0 0 0 0 0
1144 0 0 0 0 0
1145 0 0 0 0 0
1146 0 0 0 0 0
1147 0 0 0 0 0
1148 0 0 0 0 0
1149 0 0 0 0 0
1150 0 0 0 0 0
1151 0 0 0 0 0
1152 0 0 0 0 0
1153 0 0 0 0 0
1154 0 0 0 0 0
1155 0 0 0 0 0
1156 0 0 0 0 0
1157 0 0 0 0 0
1158 0 0 0 0 0
1159 0 0 0 0 0
1160 0 0 0 0 0
1161 0 0 0 0 0
1162 0 0 0 0 0
1163 0 0 0 0 0
1164 0 0 0 0 0
1165 0 0 0 0 0
1166 0 0 0 0 0
1167 0 0 0 0 0
1168 0 0 0 0 0
1169 0 0 0 0 0
1170 0 0 0 0 0
1171 0 0 0 0 0
1172 0 0 0 0 0
1173 0 0 0 0 0
1174 0 0 0 0 0
1175 0 0 0 0 0
1176 0 0 0 0 0
1177 0 0 0 0 0
1178 0 0 0 0 0
1179 0 0 0 0 0
1180 0 0 0 0 0
1181 0 0 0 0 0
1182 0 0 0 0 0
1183 0 0 0 0 0
1184 0 0 0 0 0
1185 0 0 0 0 0
1186 0 0 0 0 0
1187 0 0 0 0 0
1188 0 0 0 0 0
1189 0 0 0 0 0
1190 0 0 0 0 0
1191 0 0 0 0 0
1192 0 0 0 0 0
1193 0 0 0 0 0
1194 0 0 0 0 0
1195 0 0 0 0 0
1196 0 0 0 0 0
1197 0 0 0 0 0
1198 0 0 0 0 0
1199 0 0 0 0 0
1200 0 0 0 0 0
1201 0 0 0 0 0
1202 0 0 0 0 0
1203 0 0 0 0 0
1204 0 0 0 0 0
1205 0 0 0 0 0
1206 0 0 0 0 0
1207 0 0 0 0 0
1208 0 0 0 0 0
1209 0 0 0 0 0
